;context;emotion
12283;i am feeling especially irritated;anger
12293;i feel very envious;anger
12308;i feel about puppy mills puppy mills are run by greedy people who do not care about the quality of life for animals;anger
12314;im feeling selfish right now because i want that time back;anger
12332;i feel that some violent natures are generic;anger
12374;i didn t feel particularly mad of course they say that when you are going crazy you really feel like you are becoming more sane;anger
12379;id been struggling with feeling highly irritable toward my husband;anger
12384;i feel agitated and simply irritated;anger
12391;i love about my job i still feel dissatisfied;anger
12398;i think i was right to feel insulted;anger
12405;i experience all my normal moods feel annoyed when my year old whines or my baby wants to be held while im making dinner but i no longer feel consumed by these emotions;anger
12409;i must say that the initial splash was not too bad but after a few strokes you could feel the cold getting into your bones;anger
12411;i feel really despised i haven t told them yet but it s really awful feeling so segregated;anger
12414;i feel i am kinda pissed off;anger
12430;ive missed over a month of training and organised etape prep rides including the etape caledonia and am generally feeling pretty pissed off and depressed about the whole affair so have avoided thinking about it;anger
12463;i feel greedy with my thoughts and it is a relief to let them linger;anger
12465;i feel like i have been a bit obnoxious in my picture posting;anger
12467;i feel irritated by everything;anger
12470;im feeling queezy and cant be bothered putting these in order so here goes;anger
12475;i feel so resentful at the sun for chasing me into the house most of the day;anger
12482;i feel like im the mad hatter rather than alice;anger
12486;i feel genuinely wronged;anger
12498;i was able to feel slightly less obnoxious knowing that other girls were jonesing as hard as i am;anger
12499;i dont like the way i feel when i am angry;anger
12500;i feel a bit pissed off because we went first;anger
12502;i don t feel dissatisfied just distracted from my life;anger
12510;i look at him i feel disgusted and some what annoyed by his actions;anger
12536;i feel jealous becasue i wanted that kind of love the true connection between two souls and i wanted that;anger
12545;i been so acquainted with sleep i feel like i should name it to ensure im not being rude or maybe it has a name already;anger
12546;at school;anger
12548;i can see the shallow of many lives and if i try to give love or atention to that person then i can see the distance and the confusion looks to me that people stop trusting others and feel insulted or misstreated by affeccion;anger
12560;i feel like i should see it through to the bitter end so thats what im going to do;anger
12566;i feel i should probably move on to the meat of my story before i get too distracted by the side dishes what happened to good music;anger
12567;i feel about him and how he affects me and people around me this is my story i have been trying for years to find a way back to the life i had before being in a long and very violent relationship;anger
12572;i feel that in order to prevent a lot of this company violent manager should have to have some sort of formal training as well as mental evaluation;anger
12573;i feel like calling them bitches but it wasnt exactly bitchy coz it wasnt intentional but i could call them ungrateful inconsiderate selfish ok ill say bitches;anger
12615;i was feeling grouchy and upset about a situation with a girl which wasn t going how i d hoped;anger
12620;i feels dangerous these days but with cam newton at home plus a point i m feeling the panthers in prime time;anger
12630;i can still feel my legs and they get so cold;anger
12632;i am jealous of andreas growing belly and the movements she can already feel i am envious of her state;anger
12637;i feel like people like this arent getting caught therefore the government plays it up when they catch criminals of petty crimes to make themselves look better;anger
12641;i am just feeling a little irritable because mun was part fun part stressful part uncomfortable making and part horrible but regardless record being set straight now;anger
12642;i an expert on feeling rushed and anxious on getting worked up and frustrated because i feel overwhelmed with my job;anger
12646;i am extremely blessed and have a wonderful life but i am often guilty of feeling envious and upset when someone has more blessings special recognition or appears to have it better than i do;anger
12652;i feel wronged by certain people and my instinct was to get angry at them and stop speaking to them but two wrongs dont make a right i think;anger
12656;i feel violent and crazy and i feel myself slowly losing patience;anger
12681;i didnt feel as obnoxious as before when i didnt feel like doing anything but sulk;anger
12688;i still feel that way because im stubborn like that but those people who were spazzing out are the ones with dates now;anger
12692;i was starting to feel resentful towards ah kiat with regards to his obsessive and anal approach towards the house and forgetting he has only treated me with lots of love care and attention so far since weve been together;anger
12704;i kinda feel like being rebellious a libertine you know;anger
12705;when i heard about the treatment of a friend in jail really inhuman i never realised that such things also happen in the netherlands;anger
12714;i acted like a little girl by acting cute towards you asking if you wanna share a diary with me amp you said youre still feeling pissed and you want me to stop adding the problems and make things hard for us;anger
12715;i could feel the blood in my veins go cold;anger
12726;i said well we can but i m feeling greedy with your time;anger
12732;i don t feel like i have a cold i just feel sick;anger
12734;i saw them that anything was wrong they told me some excuses but i am feeling truly insulted and i am feeling desperate again;anger
12736;im feeling enraged at another persons actions i have to consider what i was thinking about in the moments prior to the incident;anger
12739;i hear such stories i feel cold;anger
12741;i could even feel his cold breath on my neck whispered hertha as she ran her fingers across the side of neck;anger
12742;im feeling pretty annoyed with the whole thing i decided to share those reasons we rejoice;anger
12758;i imagined its what zombies must feel like because each time i would wake up pissed;anger
12760;i feel agitated im nervous im anxious;anger
12767;i got inside it was so warm compared to the outside temp that my survivor man skills kicked in and i stripped down to my base layers to avoid feeling cold when i got back outside;anger
12768;i want to exhibit all new pieces which is kinda making things a bit more stressful but i know id feel somewhat dissatisfied about showing old work;anger
12789;i dwell on this matter the more i feel infuriated that i m so lowly thought of;anger
12793;i just cant help but feel extremely jealous of them because theyve been together for a year and half and luke and i have been together for and a half and i have nothing;anger
12795;i can go on not saying anything and feeling petty but it seems that this load is gettin heavy;anger
12806;i think of what dharavi means for mumbai and the country if you keep the annual turnovers aside for a while i feel agitated;anger
12809;i feel like a heartless and feelingless i know don t have this word daughter teenager;anger
12820;i feel like if people see the chinks in my armor they re going to decide that i m this fucked up person dismiss me as a hot mess and not want to be around me anymore;anger
12821;i feel that as this greedy obsession continues sustainabilitys growth will be hindered;anger
12823;i wonder how genentech feel about a hostile takeover by its global partner;anger
12838;i feel stressed a minute workout gives me an instant boost of energy and helps me refocus;anger
12839;in ward a was an epileptic patient who was burnt the whole body and was stinking very much such that the whole ward was affected few people could come near him;anger
12840;i was reading the melee dps rant below just now and it brought to my attention the reason ive been feeling fairly dissatisfied in raids recently;anger
12845;i could feel my feet getting agitated once i got to the metropolitan pavilion;anger
12846;i cant get wrapped up in that kind of crap tv because my brain starts getting mushy and i feel feverishly hostile;anger
12851;i feel offended by this girl;anger
12880;i actually feel insulted when the plot goes off on a tangent like that;anger
12881;im just feeling particularly obnoxious tonight;anger
12886;i look at myself and feel dissatisfied;anger
12888;i can not see friends and for the most part i feel like leaving my bedroom could be dangerous;anger
12889;i feel the need to emphasize these things at the moment because of how grumpy i have been this last week;anger
12898;i dont have a god to turn to doesnt mean i dont feel offended by that;anger
12907;i was rather calm after writing down how i truly feel so was not as agitated as sonia yixuan and atiqah;anger
12908;i got the feeling that the person on the other end hated me;anger
12917;i realised something was wrong when i started to feel everyone hated me and was saying things about me and only wanted to talk to me because they pitied me;anger
12926;im feeling cranky cantankerous and resentful like a house slave basically almost all the mothers i know rely heavily on either alcohol marijuana or separation divorce to get some space and sanity for themselves away from their maternal responsibilities;anger
12929;i just feel like no one cares and no one can be bothered to make the effort and meet up;anger
12939;i feel like so much of my life has been rushed through like just the means to an end and now it feels like i am enjoying everything i possibly can for what it truly is;anger
12942;i feel i cant talk move sometimes even breath with the fear of some kind of rude hateful comment;anger
12946;i feel like its petty to be worried about it;anger
12961;i was feeling pretty cranky and down and all i could think of what how much better i feel when i cut my hair off;anger
12975;i guess so walking around feeling cranky and mad;anger
12981;i have no idea why but i get gastric pain when i feel stressed up;anger
12984;i have essentially at least in my mind solved these design problems i just don t fucking feel like working them out in all their iterations i just feel like i can t be bothered leave that shit to the junior designers;anger
12994;i then immediately have feelings of guilt for having those selfish thoughts and my practical side appears how could i do that who would take care of the kids and my parents;anger
13010;i had a quarrel with my parents i was convinced to be right;anger
13011;my classmate got a b for his homework while i only got a c when we got the results he acted as if he did not merit this grade i found that his humility was hypocritical and i found it disgusting;anger
13019;i get the feeling were being tortured;anger
13029;i feel like i should rely entirelly on gods word yet i am impatient to wait;anger
13030;i am feeling mad at him as he didnt reply got me very worried;anger
13036;i dont know who wrote the following little note but this is how i feel today if u r offended by the following posting then you obviously have not lived long enough to be compromised on how you act or believe;anger
13042;i feel like i got resentful and tired and i just wanted to talk to him so badly;anger
13047;i hope to see or feel a mad glint in your eye because some madness some pathological curiosity is needed;anger
13059;i hate it i am feeling bothered by my boob size;anger
13084;i have nothing but respect for not only jerry sloan but the utah jazz as a whole i feel wronged that we were forced to stomach this series;anger
13106;i could not help feeling thatrupert meant to be rude to my father though his words were quite polite;anger
13118;i feel like kierkegaard a hated and lonely philosopher;anger
13121;i seem to wake up every day recently feeling immensely irritable and i cant quite work out why;anger
13133;i feel like it but i cant i cant give in i am just to stubborn and i must win;anger
13140;i feel petty a href http clairee;anger
13142;i am is cornish and i feel so insulted and hurt to know that people my own age dont see what i see dont understand how much cornwall is important to their lives;anger
13143;there was a cat on the street it had been run over and its head was open we passed beside it;anger
13163;i was annoyed this particular day as it seemad that the odds were not in my favour my grandfather added fuel to the fire;anger
13172;im feeling terribly impatient;anger
13181;i write now it feels like furious abandonment to embrace a cliche;anger
13183;id gotten the feeling that her friend hated me deeply for whatever id done to her;anger
13186;i feel as if these words are petty so i am telling you now that my actions are going to speak louder than my words ever will be able to;anger
13189;i feel so fucking rebellious all the rules and its so regimented like if class starts at theyre taking roll at;anger
13192;i don t feel frustrated anymore from the fierce us media campaign against egypt because the more they attack us the more we know that we are on the right track;anger
13194;i know you do but i m feeling impatient cause i asked you a question in mine and i m waiting for an answer;anger
13195;i keep feeling so disgusted with myself;anger
13199;i personally feel to confront violent death with absolute openness for example on video which is not something i have managed to do yet;anger
13201;i am feeling quite disorganised and distracted and i wish i could answer some of the questions i seem to be unable to block out or forget or answer with logical answers uuuugh;anger
13218;i feel obnoxious for saying that;anger
13220;i feel like i want to be very very rebellious until they regret of what they have done to their single daughter;anger
13225;i feel grumpy to wake up so early;anger
13236;i feel like a tortured artist when i talk to her;anger
13243;i feel like a selfish bitch for feeling this way when countless impoverished people are suffering surely a hundred folds more than i am;anger
13249;i can t shake the feeling of being fundamentally dissatisfied with my selection in the democratic primaries;anger
13253;i can get away these days with the gag line when i feel like being sarcastic that i feel sorry for anyone who wasn t fortunate enough to be born mexican;anger
13254;i felt this coming on and i didn t do anything about it no it s the p docs fault because i mentioned feeling irritable at our last appointment and he didn t do anything about it;anger
13256;i feel like affirmation however petty is what i really need;anger
13258;i feel wronged by you over and over;anger
13259;i do feel irritated at times because he tried to hold me and stuff ill push away or not throw temper and shout at him;anger
13260;i kind of feel more violent after having watched the non violence video;anger
13261;im back to my un emo mood re reading that post makes me feel like im over reacting over something so petty;anger
13274;i really do what i feel like doing about of the time they get mad;anger
13276;id actually been feeling less hostile towards ms than a lot of my linux using brethren lately;anger
13279;i was disgusted at the way the bus conductor threw out an old woman oiut of the minibus simply because she could not pay the fare for her luggage;anger
13283;i feel greedy part comes in;anger
13285;i was feeling wronged and impotent;anger
13289;i think i want to go to an aa meeting just to hear the stories but it feels rude;anger
13297;im thinking of locking myself in my house until i manage to get it all organized but i have a feeling i may become as cranky and isolated as this dear friend a href http;anger
13298;i have a feeling im going to be seriously envious of whoever wins because i really want this one all to myself;anger
13306;i hate talking about presents because i feel greedy;anger
13309;i cant help but feel someones going to end up pissed at me;anger
13316;no description;anger
13324;i feel for you you guys who been insulted ill treated lathi charged at the grounds;anger
13332;i am feeling hostile enough that i even hate jim right now;anger
13351;i wonder if this is just my bias from the fact that im doing a bible themed anthology and i feel like my intelligence is being insulted;anger
13354;im currently struggling with feeling offended at my drs office worried about my body and what the heck is wrong very seriously contemplating getting my tubes tied and then the normal everyday things that occupy our minds at any given time;anger
13365;i get the feeling that people have died it s bothered me so much that in the past i ve cried my hair must look perfect whatever the weather all of this anxiety brings me to the end of my tether;anger
13371;i just feel like being sarcastic and mean and all because history paper is overrrrrrrrrrrr;anger
13381;i last saw him and already im feeling this agitated;anger
13382;i feel insulted offended and hurt;anger
13388;i am feeling envious of other nations that despite the very small land;anger
13389;i feel rude feel free to grab the seat next to me;anger
13391;i just feel so disgusted with myself;anger
13400;i didnt really want to talk about it with anyone because its kind of selfish and i feel that id rather ignore it than to be selfish about it;anger
13401;i just wish i didnt feel like my roommates hated me half the time;anger
13409;i also find it the most challenging to wrap up a story that brings good closure and a conclusion that doesn t leave that reader feeling cheated or rushed;anger
13426;i feel as though i fucked up so majorly this summer that im cast off into an alternate universe that i went the wrong way on a timeline and im stuck in a world that the same as the one i knew in all but one way;anger
13432;i break down and it leaves me feeling bitter;anger
13434;i feel like my very own very little barbie doll i get to decorate myself up i hated heels before but thats all i wear now;anger
13446;i feel insulted whenever people say guys cant cry or feel emotional;anger
13452;i think just noticing this in me that i m more prone to feel jealous right now is helping me show up with a bit more intentionality than at other times in my life;anger
13466;i try to approach this thing called nature which is something im feeling a bit envious about;anger
13476;i feel violent wanna kill someone anyone or kiss them;anger
13478;i mean their puzzle section is about on par with my coffee numb mental faculties right now but still crosswords shouldnt be able to make me feel that dissatisfied;anger
13496;i would save it for the next time im feeling cranky or irritable then spray some lightly behind my ears;anger
13501;i was feeling and i said impatient;anger
13507;i this feels rebellious to me;anger
13519;i feel bitter that my cancer was relegated to unnecessary to meet with someone as important as an oncologist;anger
13524;i feel jealous whenever it is in a relationship because i dont get to talk to it anymore;anger
13525;i was feeling pretty bitchy and horrible but dont worry;anger
13529;i feel like ive been terribly wronged and that all is hopeless;anger
13536;i feel so grouchy and irritable when im sick;anger
13544;im feeling selfish enough to start this lovely scarf for myself;anger
13546;im not dressed up and im already feeling sort of bah humbug today but i am really annoyed at a type today;anger
13549;i just grab something and hit myself just to feel pain damn i know the risks and injuries that might occur i know its dangerous;anger
13556;when i failed the entrance exam of the medical school and was studying biochemistry which has no job prospects in zambia;anger
13560;i feel like i m so distracted by silly things like twitter that i can spend an entire evening with the kids and not actually hear a thing that they re saying;anger
13608;i always got the feeling she hated me;anger
13618;im feeling alot less grouchy and lonely today;anger
13621;im just feeling so fucked up nothing can cheer me up;anger
13624;i dont want the big buttons simply as i dont feel bothered with nice looking button holes maybe next time i have a suspicion they could be the cause of giving up again so to avoid negativity i ordered extra large red press studs that i will attach using a decorative stitch visible from the outside;anger
13630;i don t feel like i am dissatisfied because i don t have things i think i am dissatisfied because not much is changing in me and i still feel bad at times;anger
13631;i think about it i find myself still shaking my head in disbelief and feeling truly disgusted;anger
13632;i have constantly been panicky and making a big fuss over my learning and exam results often feeling spiteful that i have lost out a mark or two to the top in class;anger
13641;one of my very good friends came to me for advice as her boyfriend had been hitting her and beating her quite harmfully;anger
13655;i am allowing myself to feel these things and not be bothered;anger
13680;i cannot help but feel outraged to recognize that essentially children in america have no rights at all;anger
13693;i would feel so pissed off;anger
13701;i am feeling stressed or overwhelmed i have come to rely on those who i have met here mostly from the so club;anger
13728;i feel selfish but she would insist;anger
13758;i usually feel angered by this mad that my body could be betraying me in this way mad that a whole week out of every four is spent wasted;anger
13760;i feel like im being petty about this;anger
13785;i kind of feel like i should be investing in a how to internet for dummies type book but im really not bothered by my status as an internet pariah;anger
13798;i didnt feel insulted though;anger
13799;i feel like i m in the movie dangerous minds;anger
13805;i spoke with reported feeling dissassociated and dissatisfied with their human lives;anger
13808;i really can carry a grudge for a long time against those i feel have wronged or hurt me in someway whether they are aware of it or not;anger
13812;i know i need sleep feeling dissatisfied with myself for what i ve yet to accomplish instead of glowing with pride at all i ve done;anger
13822;i am not okay with feeling annoyed at myself and at life all the time;anger
13833;i feel stressed out i would watch movies alone or just walk on the streets alone;anger
13835;i was feeling annoyed suddenly;anger
13842;i have so much to be thankful for so to feel jealous of a skinny girl with a seemingly disposable income who is shopping at the mall seems so;anger
13849;as in sadness a;anger
13850;i feel to being distracted with things that take up my attention or interests that keep me from more focused times of prayer and reading his word;anger
13889;i feel offended i choose to tell you guys how i feel because i treated you guys as friends and would want to put a stop to all these nonsense;anger
13895;ive decided that whenever i start to feel mad about tod i dig deeper into myself to find the real solution;anger
13900;i feel so heartless right now;anger
13901;i get a feeling that why did i pay for getting so fucked;anger
13906;insulted by disgusting people;anger
13910;i looked at what had happened to us in two generations and looked at what hadn t happened to them in two or three and instead of feeling outraged by their history of aggression i felt privileged by it;anger
13913;i am not able to show that directly and so i feel suffocated and irritated;anger
13915;i also feel angry and mad and bitter because we nor anyone should have to do it;anger
13918;i don t feel like there was a part before the race where i was stressed out;anger
13933;i feel frustrated irritable even;anger
13941;i do i feel like i just make him mad or upset and he doesn t talk to me;anger
13943;i feel a violent urge to vomit and back out of the room;anger
13944;i feel so heartless sometimes because i do not have the ability to mourn for the lost of someone relating to my past grandparents;anger
13950;i do feel slighted when some people use their piece of the cyber world to be rude towards me;anger
13971;i am thankful for the safety of my loved ones and the loved ones of my friends here i am guilty for feeling so i am selfish and i am deeply saddened that there are people back home who cannot say the same;anger
13972;im currently feeling cranky for silly reasons im now going to complain;anger
13993;ive been feeling cranky lately;anger
13994;i feel like there are people out there on the internet that have issues with my online friends and then expect me to be hateful or mean to them as well;anger
13998;when i saw a man hitting a child of years without any consideration;anger
14002;i think all acts of unkindness are a result of some form of selfishness because being unkind requires a lack of concern for the another person and some distorted feeling of gain by being unkind;anger
14008;i do how empty disappointed angry sad chaotic destructive i feel today im just mad at myself why do i always fuck up shit;anger
14009;i am not surprised that some people may be feeling outraged at the terrible environmental consequences of the logging and the dam and after seeing how their leaders have betrayed them are now turning to higher authorities divine help as a last resort;anger
14010;i no raphael says grasping for his usual eloquence and feeling it slip from his fingers with spiteful ease;anger
14039;when i was still a child;anger
14042;i had to get up soon for choir so i dealt with the feeling of a headache thats not killer but could get that way if you angered it for most of the evening;anger
14061;i feel so happily rebellious;anger
14082;i feel really fucked up why do such things always happen to me;anger
14085;i feel we do have some control over our petty dissatisfactions by trying to act or think and then feel more positive about our own lives;anger
14091;i feel i was appalled to see a misused apostrophe on the bbc and an incorrect spelling on itv last week;anger
14114;im feeling a bit bitchy tonight so i will be;anger
14127;im feeling bitchy and unappreciated today;anger
14151;i can t imagine that it is a newly developed tendency and the realization that i have made things so much harder on myself over the years leaves me feeling mad at myself;anger
14163;i basically feeling a bit grumpy most of the time coz i was hungry;anger
14164;i feel mad whats your;anger
14165;i never thought id feel so much as a jot of sympathy for hussein whom i always viewed as a jumped up petty thug whatever my thoughts may be about actions against his administration;anger
14170;i thought breaking up with my best friend of years would make me bitter and feel hateful towards her;anger
14185;im feeling really really left out and somewhat dissatisfied with everything;anger
14207;i have a very difficult time allowing people to do nice things for me without feeling either insulted or like i m in their debt;anger
14219;i feel less bothered of things happening around me;anger
14228;i feel bitter theofilou said of the lack of support to nods of agreement by kastrioti who waited for her turn to board;anger
14236;im totally feeling bitchy and resentful about it;anger
14240;i feel i can be a bit selfish myself;anger
14241;i feel bothered at the fact that some of us have been given so many chances but i don t see the least bit of appreciation and utter gratefulness downright from their souls;anger
14243;i didnt feel angry i didnt feel bitter i felt;anger
14258;i sat in the dark of my room for a few minutes trying to figure out if i should feel offended or whether i should heed the advice;anger
14281;i cant sleep and re read happy posts and i go past the one about picnic day and i get so happy im like james you make me so happy i love you and then repeat as soon as i feel jealous;anger
14282;i feel resentful and irritable;anger
14283;i didn t want them sending me crap i d feel almost insulted to win and embarrassed for whoever made it like in oregon;anger
14285;i am feeling completely irritated right now and i have no idea why maybe because he is usually just getting home from school so the last hour of these god awful videos have imposed on my time;anger
14290;i hope my condescending attitude will allow present me to feel offended and as such remember that the amount of sunlight affects plant growth;anger
14293;i feel like i can trust them though seeing how they can understand how other women can be bitchy and neither of us want to deal with that shit;anger
14296;im good at hiding my true feelings or blurting them out in sarcastic tones;anger
14300;ive been feeling so bothered lately;anger
14302;i still try to force myself to do some even if i m feeling irritable withdrawn and quiet at the time;anger
14305;i feel irritated a lot;anger
14307;i would just hurt others feelings i am so selfish;anger
14308;i got a feeling give it up i got a feeling get away becuz i m cuz i m dangerous oh i m a badman ah;anger
14309;i feel rude about going to the bathroom when she s in there;anger
14310;i can remember when cammie was a couple of months old looking at her sweet innocent face and just sobbing thinking about her going to school the thought that someone would hurt her feelings be unkind to her be unfair to her the thought that a teacher might be mean to her or not love her;anger
14325;i feel im not bothered by that;anger
14326;i was more irritable i went from having a million and one ideas to feeling like not being bothered from feeling inspired to feeling obligated;anger
14333;i feel i am a heartless cold bitch;anger
14341;i personally feel a little offended i put millennia of brainstorming into those particular three vices;anger
14344;i wasnt feeling mad at god or angry for him allowing this to happen to me i was just sad;anger
14352;im feeling a bit greedy;anger
14357;i feel really petty and immature but i dont want to cheat on greg or end up breaking up because were fighting over the stupid little things;anger
14360;i can feel this really effecting my attitude toward her i feel bitter and angry;anger
14366;i am feeling grumpy and irritated;anger
14375;i feel rebellious even;anger
14378;i feel like every day is a blur of running being irritated with my son and doing something pertaining to making dinn;anger
14379;i hate feeling like this im always getting mad for no reason feeling lonely;anger
14381;i was feeling frustrated and tired today;anger
14382;im feeling slightly irritable but generally level headed and actually not in a bad mood;anger
14387;i get a sort of tunnel vision heart rate increases i cant feel my arms or legs and i cant hear a thing this being the more dangerous of the side effects that have meant i cant hear the stop whistle if i have injured my opponent and thus has lead to tournament disqualifications and fines;anger
14389;i feel you see there is always the possibility that someone might laugh or feel disgusted and it is easier for her too to express her feelings about a story and not about her boyfriend;anger
14398;i like moving with a long lead time and not feeling rushed;anger
14408;i was feeling so spiteful i brought it up and i saw the hurt in his face;anger
14411;i feel like a cranky old man saying this but so it goes;anger
14430;i constantly feel lied to and wronged by them i love these people to death;anger
14440;i intend to have them develop feelings for one another albeit with riku being stubborn about it as opposed to an open book due to plot ish issues;anger
14455;i feel distracted when people think i m overreacted;anger
14457;when junior doctors returned to work after bunking them;anger
14478;i know mom s who would take once look at my facebook profile and feel envious of all the fun i seem to be having out with my friends the carefree state that my life is in where i am only responsible for me and can pick up at any time and go away for the weekend;anger
14494;i found out that someone that i knew had someone else taking tests for her;anger
14497;i feel our hearts are treading dangerous territory;anger
14507;i am horrible about articulating my feelings particularly verbally sometimes i cant even remember incidents just that i was mad at something;anger
14515;i feel like theyre being rude in the first place and as long as you arent snappy about it you have every right to ask him not to touch you;anger
14525;im feeling very angry kind of sad tired and bored today;anger
14534;i can write as many entries as humanly possible in one day and still feeling dissatisfied that i write everything i wanted to the fact that i complain all the time about being lonely;anger
14555;i ask about his wife annulment case he feels so irritated and kept on telling me it is on the process;anger
14559;i haven t been able to shake this akward and unusual feeling i feel irritable and space out all the time feels like i was surged as well as my computer;anger
14561;i don t know about you but that feeling of powerlessness of not being in control sends me in a mad tizzy for the haagen dazs;anger
14563;im feeling less hateful of fandom;anger
14574;i brought up privately a couple weeks ago that i felt targeted after feeling frustrated and belittled;anger
14577;i growled at her i began to feel extremely annoyed with her;anger
14578;i have been walking around feeling pissed off at the world lately;anger
14580;i was building with angie i m feeling profoundly betrayed and very angry;anger
14583;ive been taking to stop the bleeding in my guts has left me feeling far more irritable and violent than usual;anger
14586;i doing something that make you feel bothered;anger
14614;i get this sudden feeling that i am completely annoyed at him;anger
14618;ive always heard choose one feauture to play up eyes or lips then tone down the other feautures and i love this rule i feel envious of selena here she is soo pretty she has lovely dark hair and great eyes she can wear such a wide colour range;anger
14620;i should feel bothered that she was spying but i wasn t;anger
14640;i can control is me and if people feel that i wronged them i will try my best to fix it but some people you cant make happy;anger
14643;i would imagine someone to have achieved much more yet i feel no desire to reach out towards the greedy hands and caretakers and give them my sand from the hourglass of mine;anger
14647;i worry about all of the time ive been spending on the computer and about how i feel so distracted by the party;anger
14649;im still feeling annoyed though;anger
14650;i feel irritable as well;anger
14656;i feel so pissed of for the fact that i am not that talented and creative as many others designers are;anger
14660;i am way behind with my work on the fantasy novel and i feel very frustrated;anger
14661;i feel selfish and self indulgent;anger
14673;listening to my roommate boasting about her new clothes;anger
14675;i was going to cry at one point could feel a lump in my throat but managed to stop it as i was more distracted by the thought of getting all my vows right;anger
14679;i feel like there is a violent war going on in my stomach;anger
14698;i know its been months but i still feel envious of my friends who are having their school holidays;anger
14700;i was feeling cold and wet most of the time;anger
14704;i feel another violent daydream coming up and i bet it has something to do with me getting my hands on a saint just costume;anger
14710;i know what happened might still feel real feel dangerous but i don t plan on going anywhere any time soon;anger
14726;i have been feeling very insincere;anger
14730;i feel i m getting distracted and not real;anger
14738;i sometimes feel hated but i am not it is all in my head;anger
14742;i feel like throughout my life to this point in time i can say that ive fucked quite a few people;anger
14743;i may notice that you feel aggravated or joyful or whatever it is that youre feeling;anger
14752;i hardly feel like i had a weekend if i dont get fucked up;anger
14771;i am feeling a little bit hostile towards my ex today;anger
14775;i just cant seem to hold myself back when it comes to feeling i wish i could be heartless if just to keep the pain away sigh whatever here i am being fucking emo all over my live journal;anger
14777;i do know the next time im having a glass of red wine im tossing a big ol ice cube in it and if im feeling really rebellious i may not even swirl the glass or sniff it and i recommend you try the same thing;anger
14779;i feel tortured here;anger
14781;i couldnt help feel infuriated when i had left the building;anger
14782;im feeling really agitated for some reason i think its coz im confused;anger
14799;im unhappy i feel irritated by everything and i yell;anger
14811;i go to the church service not youth i feel like im hated and i know im not the only one;anger
14817;i really shut myself off a lot at the end of my pregnancy when i was feeling even more irritable and anxious so maybe now i need to bounce back from that and get back to normal again;anger
14825;i feel like im making all the effort and i cant be bothered with it anymore;anger
14834;i is feeling particularly hostile shell say no red shirt today nickey;anger
14836;i feel hated but i don t care;anger
14851;i feel overly distracted so tabby and i started again working on the paths and the routes we have here through the woods down to the big creek and around the former second meadow;anger
14856;i feel like i need to do something to change this vicious cycle of being good and letting cravings drive me to madness and binging;anger
14860;i feel like a greedy easily pound overweight american;anger
14864;im facing the consequences of my little fall yesterday all day and night yesterday i could feel every little muscle in my back slowly knotting up in protest at the unkind treatment they have received;anger
14873;i feel you are being wronged i will back you;anger
14876;i think i m a bit better today although i still feel like i ve been run over by a truck and the cough is being remarkably stubborn particularly when i try to speak;anger
14898;when an alcoholic stood dribbling over a food counter;anger
14914;i diss a bag only when i m feeling grouchy because of the lack of any inspiration whatsoever when it comes to fug bags but today i m not grouchy and it still sets me of which means this is a big deal;anger
14915;i have a feeling the dragon will be back again the reason he became what he is now is also to protect the demons from being despised or harmed by humans;anger
14920;at the hypocrisy of some of my friends;anger
14931;i feel angry and i feel sad;anger
14934;i feel so fucked up from what happened on thursday;anger
14936;i feel dissatisfied with the advances we ve made rather than this team stinks;anger
14937;i feel can be even more dangerous though because when youre pouring all time into ministry it can be accompanied with self righteousness or self satisfaction;anger
14942;is voice as usual is perfect but is like you know yomis voice can do better and you kind of feel frustrated because this song is not the best and doesnt highlight yomis voice properly;anger
14943;i forgive myself that i have accepted and allowed myself to feel tortured by a headache;anger
14950;i usually just feel aggravated with the unprofessional attitude of the rest of the cast;anger
14953;i feel offended by that statement;anger
14956;i found working out of detroit specialized in christian literature lol im feeling a little grouchy tonight;anger
14975;i did feel that the ending was fairly rushed and didnt provide the closure i was looking for but regardless this was historical fiction at its finest;anger
14977;i feel so selfish wanting him home his help getting the girls to bed;anger
14982;i dont even know all i know is that i feel like im getting fucked from behind;anger
14983;i feel really bothered;anger
14989;i feel more irritable;anger
14991;i feel like a stubborn year old;anger
14994;i was feeling stubborn so when my friend said that i had to come to her if i wanted a hug i said well come halfway but no so i just walked off and shes leaving today;anger
14995;i don t know how i feel i should be bothered;anger
15013;i think for myself i feel everyone is greedy but in their own little ways whether that is going for the good or bad way thats another issue because usually you link both together but right now im trying to separate both issue separately so we can see the sole topic more cleary;anger
15014;i feel annoyed that those who bought tickets and sat through the screening could even find distraction with such offensive scenes and sounds flashed before them;anger
15028;i think that we must continue to seek each other s good even as we feel offended and to always look for ways to go lower and walk in the humility that jesus walked in;anger
15049;i was feeling pissed then;anger
15054;i spread my arms wide feeling the cold wind rushing past me feeling the rain hitting me and;anger
15062;i end up feeling very rushed and exhausted by the time we sit down to eat and i don t take the time to really think about what i am thankful for much less take time express that to god;anger
15065;ive been cleaning the apartment trying to get life back in order after vacation and holiday mayhem and instead of feeling grumpy about it like i usually would i am feeling overwhelmingly blessed;anger
15069;i feel just a bit grouchy;anger
15081;i understand and feel for her pain neferet remains my most hated character in the house of night;anger
15082;i just want the best for that boy maybe i can really stop feeling like im a heartless bitch;anger
15084;i would put them and their feelings before mine which is why i said it is mad;anger
