;context;emotion
12160;i watch this clip every time i feel a bit miserable and need a laugh;sadness
12161;i am feeling emotionally and physically exhausted;sadness
12169;i feel like ive been defeated;sadness
12170;i am feeling mega pathetic and clingy todayyy;sadness
12173;i cant describe how im feeling without giving it away but in a way im feeling a bit heartbroken but definitely touched;sadness
12176;i couldn t see a future without the pain and i was feeling heartbroken i d gone from being a very happy and active mum doing lots of outdoor activities with my children;sadness
12178;i feel a little less burdened;sadness
12187;i remember amsterdam where the circumstances were difficult and i was feeling melancholy;sadness
12188;hearing about developments of sience in the west a lot better than china;sadness
12193;i feel even more beaten down without the encouragement and am afraid i might try to hide from the world in bed feeling like i ve already lost;sadness
12195;i don t know how to feel any other way about losing someone who feels like a member of my family than heartbroken;sadness
12196;im not sure if it has something to do with venus being so close but i have been feeling so depressed;sadness
12197;i don t feel too troubled over work anymore getting used to the movement of the day;sadness
12208;i feel remorseful when i act the drunken fool too;sadness
12218;i feel the isolation and despair of the rejected;sadness
12219;i feel dirty srcurl http draftbloger;sadness
12221;i was feeling aching earlier this morning but not much now;sadness
12226;i did feel bad for her because she did feel like she was getting pressured to get her cherry popped;sadness
12228;i would feel miserable but i believe this misery comes from me not placing my faith in the works of christ;sadness
12240;i have had things happen and allowed things to happen to me that have made me feel ugly disgusting and unworthy of being loved or even feeling like i matter in this world;sadness
12242;i know this is supposed to come across as funny but i can t help but feel sorry for the poor guy;sadness
12243;i dont really care about just because i can and thats what feels rotten;sadness
12246;i feel listless and unable to imagine ever working again;sadness
12247;i feel permanently heartbroken but at the same time if she were to ask me out again i would mend it right up and do it again;sadness
12248;i started feeling like myself again but it was a pretty rotten time in between;sadness
12255;i did indeed feel sentimental about this first home of ours together;sadness
12256;i love loving people and when i get the opportunity to really show how i feel i m going to do it no matter how stupid it sounds;sadness
12257;ive spent a while with i still cant make good conversation with and feel awkward around;sadness
12268;i have realized from this past week is that it is ok to feel heartbroken;sadness
12270;i think i could manage one team in jacksonville without feeling too dirty;sadness
12271;i feel defective for not wanting what makes me a woman;sadness
12273;i actually feel really horribly vain posting this but im kinda curious;sadness
12277;i feel really stressed out;sadness
12280;i feel stupid typing that;sadness
12282;i feel like one of those dirty confidential intermediaries that i so dislike;sadness
12285;i think i used to overeat i mean one reason anyway was because i wanted to make sure i didn t feel deprived later;sadness
12287;i just want to stop feeling so shitty i feel terrible and horrid and eurgh;sadness
12303;i just feel disillusioned;sadness
12307;i don t know but i enjoy watching movies where pain transcends on me like i can feel my heart aching or i can cry a pail of tears;sadness
12309;i would not accept his love fully feeling of being damaged;sadness
12310;i say i wish shed found out the whole score its more because i feel sad at the idea of her finishing up different from me and tommy;sadness
12319;i have to loathe myself or even allow myself to feel damaged long term;sadness
12322;i feel like ive missed the boat;sadness
12325;i will feel somehow punished so she holds me as much as possible when she puts the baby down;sadness
12326;im feeling too stressed doing homework that i dont feel like going out;sadness
12328;i reconciled and life goes on as does marriage but i feel terrible for what i did to her and to the one with whom i had the affair;sadness
12330;i long for this its a need i feel is all of this in vain;sadness
12339;i started this off feeling a little melancholy but i think the holy spirit must have come in and given me a hand because i feel like now i understand my situation better than i did half an hour ago;sadness
12346;i was feeling unhappy with my work i joined in with the carping;sadness
12347;i cant feel the pain but i feel the aching ness of my cheek dont know if its because of the long period of opening my mouth;sadness
12352;i used to want to get married so i feel a little heartbroken;sadness
12357;i feel so emotional when i saw those touch flusher but the position is still on the back when youre in seated position;sadness
12358;i had been feeling rather unhappy lately because id been feeling left out of groups friends;sadness
12360;i feel like im really settling into my life here and like im finally back in the spain that ive missed for more than years;sadness
12361;im going through some feels today and ive got to admit theyre pretty unpleasant;sadness
12362;i just feel so ugly;sadness
12364;i have a feeling i was one of that idiotic childish trumpeters he was talking about luh;sadness
12365;i also think its because im so afraid of feeling victimized again;sadness
12366;i feel for pete but i also admire the fact that he is not devastated by it and is still his positive happy self;sadness
12373;i was feeling quite broke;sadness
12375;i feel im being punished for not being able to do my dailies;sadness
12378;i was feeling pretty gloomy when i started writing this it s that dreaded time of year of course i burnt the nd set of cake pops that i was baking and i just lost a game of monopoly that game sucks;sadness
12381;id like to think i could live happily away from home but i know id definitely feel homesick id miss my friends and our fun outings the most;sadness
12389;i feel completely groggy this morning;sadness
12390;i feel grief for the families of those who were caught in this tragic incident;sadness
12393;i wont feel so damn idiotic;sadness
12395;i am here to update my blog just found out that my blog looks feels dull when there are no updates;sadness
12400;i just got home from a dinner with the barcial it was fun but it made feel so gloomy;sadness
12402;im feeling quite pathetic and miserable actually;sadness
12404;i understand and appreciate the concern for safety i feel that the real focus of the market the vendors has been ignored;sadness
12407;i am feeling really quite disheartened;sadness
12410;i am living with my dad and his wife in his new home and i feel very unwelcome here;sadness
12416;i feel ungrateful by saying this because the school is still letting me go to prom;sadness
12420;i have to admit ive been feeling kinda homesick these past couple of days;sadness
12421;i felt like earlier this year i was starting to feel emotional that it was all over but now its just surreal confusion to be quite honest;sadness
12422;i feeling humiliated;sadness
12424;i could feel her eyes boring a hole in my neck as i quickly stepped to the side so i wasn t in the way of her son anymore;sadness
12425;i still feel a little shitty right now as i type this;sadness
12429;i was feeling pretty rotten;sadness
12432;i can barely stand the sight of a dog wearing a choke collar because i feel the dog s suffering;sadness
12437;i will stop feeling heartbroken when i see my unfollows;sadness
12439;i don t like feeling that my family damaged me in some way even though they didn t mean it;sadness
12443;ill feel terrible in the end i dont know why i chose to continue being the shoulder for people to cry on or the one reliable person they can always turn to;sadness
12444;im gonna make you feel just as worthless as you did a few years ago im going to make sure you remember how bad people spoke to you or treated you especially when you needed them;sadness
12447;i say to someone that i feel i have humiliated yeah well thats what you get;sadness
12448;i realised that this was no longer the truth it was merely the truth i remembered i began to feel disheartened;sadness
12449;i left the office feeling discouraged;sadness
12454;ive been feeling depressed anxious and unhappy;sadness
12456;i and most women don t feel particularly burdened by taking the pill there is some unfairness to it;sadness
12460;i feel deeply disturbed that another mother would condemn me and other mothers like me for finding fulfillment in being a mother;sadness
12462;i feel like a totally horrible person but i really wish he was coming another weekend;sadness
12468;i feel groggy this morning;sadness
12469;i feel somewhat hopeless and pitiful;sadness
12472;im feeling rather disheartened;sadness
12473;i feel so helpless i have no one to talk to;sadness
12477;i suppose that is enough of a statement for those who might feel as i do about his contribution to the unfortunate attitude and rhetoric of conservative christian america;sadness
12484;i feel like it s boring;sadness
12487;i hated feeling inadequate to meet their needs;sadness
12488;ive struggled with feeling inadequate or subpar in various areas of my life and i know i always will;sadness
12492;im feeling plunge us into a world of melancholy and love;sadness
12493;i feel alone and abandoned i believe i am alone and abandoned;sadness
12494;i feel like im waiting for her to get heartbroken all over again;sadness
12503;i have hated feeling useless and ineffective;sadness
12504;i have to admit i have been feeling very disheartened and disillusioned with the whole publishing community for months;sadness
12509;i am gonna feel lousy i might as well feel lousy while i am doing something;sadness
12527;i were feeling pretty isolated and marginalised and my greatest enemy was the united states which is the only country to have ever deployed a nuclear weapon or two against civilians then i might just want to get one myself;sadness
12532;i feel like i am one of them now before i resigned i got offered a job at the local council;sadness
12537;i feel a mix of emotions lonely sad insecure angry;sadness
12541;i feel deprived of any intimacy at all;sadness
12542;i feel so mush freeer and less repressed;sadness
12555;i know the feeling of plans disturbed schedules disrupted;sadness
12563;i dont even think i would be ready to be fuck buddys because if theres emotions from him i would feel horrible when im not giving them back;sadness
12565;im not a huge history buff but i do feel emotional when i think of my great uncle;sadness
12568;i saw a gain on the scale this morning which didn t surprise me but it did make me feel pretty lousy a lot of it is water weight and disgestive issues which will pass but i need to put some work in to push on now months till christmas did i hear you say;sadness
12569;i feel positively ashamed when i look out of the window and see the state of things;sadness
12570;im feeling somewhat verbally lame as i listen for the eighth time to suzanne vegas nine objects of desire;sadness
12574;i spent so much of this year waiting for these summer moments and it feels like i ve resigned summer to a certain extent just waiting to get on with life and start a new chapter in st paul;sadness
12575;i could have just paid and rushed off i dont think they could really have stopped me but i was also feeling my submissive sissy emotions bubbling to the surface;sadness
12577;i almost always feel awkward;sadness
12578;i feel like my trust is being abused the less i feel like theres a future for us;sadness
12587;i feel hopeless to cure their disorders i can remember that i am working with human beings with feelings and fears just like me;sadness
12588;ive been procrastinating about the post birthday entry and now that its well past the fact it feels somewhat unimportant to even mention;sadness
12594;i don t like to feel embarrassed when my kids watch it;sadness
12597;i love to sew cook and also dabble in mixed media art when i feel like getting messy;sadness
12598;i feel as though this was a project we missed in february or last years february;sadness
12599;im feeling especially lonely;sadness
12602;i personally feel that i did this crime should be punished pubicly whether he belong to any caste creed color any elite or mogul group;sadness
12604;i don t feel depressed because i m missing out on all my american traditions or commodities;sadness
12606;i feel a lot of this almost every day and it does hurt so this blog is very timely;sadness
12617;i feel guilty sitting down during this concert because he s working so hard;sadness
12618;im not sure why but i have been feeling really lethargic lately;sadness
12622;i can cry and feel bad without an explanation at all;sadness
12623;im feeling a bit pathetic today i cant stop crying;sadness
12624;i feel foolish amazed and yet i feel foolish a href http dkang;sadness
12625;i compare myself whether it s to her lifestyle business acumen or physical beauty i set myself up for failure immediately feeling ugly and a tsunami of self doubt ensues;sadness
12634;i feel ignored annotation title google bookmark img src http thequeenbuzz;sadness
12636;i stick to my values i feel like i broke my promise;sadness
12638;i love this feeling i feel that despite this rain despite the gloomy sky i am feeling good and im feeling fine;sadness
12640;i cherish the heartbreak more then the love that i lost perfectly sums up the feeling of tragic heart break which is pretty obvious by the songs title;sadness
12643;i am the only one feeling unhappy;sadness
12645;im puzzled because i have been feeling him wiggle very low in my pelvis and feeling bumps and thumps at the very top of my stomach like the very top;sadness
12649;i started feeling ugly and started all over again;sadness
12650;i feel its a pathetic way to get sympathy;sadness
12651;i think ive been feeling sentimental recently too;sadness
12660;i feel unwelcome at work sometimes and think people might be talking about me;sadness
12665;i find that i have so much to blog whenever i feel heartbroken;sadness
12667;i do feel like josh is a pretty needy guy;sadness
12668;i feel so depressed when i m not with her and when i think about her because it is so destroyed i just think i should move on;sadness
12669;i always feel like the life s been drained from me and that i ve been injected with some kind of venom;sadness
12670;i woke up feeling kinds of miserable;sadness
12672;i vent outrageously with tourette s like unpredictability occasionally leaving behind me a wake of hurt feelings and messy rooms and other not so nice carnage;sadness
12676;i recently had a very ill and premature baby what can i do to feel less devastated;sadness
12682;i am sitting at the computer feeling melancholy and a little overwhelmed torn as to what to write home in this my final e mail;sadness
12685;ive been told this is normal his last reading was he feels and looks horrible;sadness
12686;i can usually do a month without feeling homesick;sadness
12690;i hate seeing people hate one each other and like everyone i cant stand feeling hated on;sadness
12693;i am feeling low i turn to flowers;sadness
12694;i feel lost as in what the fuck am i doing;sadness
12697;i know that when we feel so beaten down and we are dispairing that it feels like the savior is so far away;sadness
12698;i follow through with the feelings that have been repressed for years months or days;sadness
12701;i feel hated and i feel i cant do anything right;sadness
12711;i feel so helpless without a camera to shoot pics of all the thrifty things i find and my beautiful flowers etc;sadness
12712;my girlfriend who had spent months abroad broke off our relationship by letter;sadness
12713;i lied about my feelings and thats why im now hated by the one person i thought really understood me;sadness
12716;i respect his privacy so i wont divulge details of our chat but it got me thinking about the notion of home coz i was feeling a little homesick in the morning and here i was with a total stranger a few thousand miles from singapore but i actually felt at home;sadness
12719;i didnt feel isolated as a child i do remember feeling a bit overwhelmed by the different feel of the neighborhoods when we came down the mountain;sadness
12721;i feel that life does not make sense and it would help a lot if suffering made sense;sadness
12722;i im feeling rot im feeling rotten today i guess i forgot i am shot im not o;sadness
12730;i had faced were loneliness anxiety and feeling homesick comparing each penny spent here and converting same in indian currency feeling like i have spent a lot getting nervous in early days of new responsibility and last but not the least uk weather;sadness
12737;i feel like people are taking these stages of life way too lightly which is why there is usually an unfortunate announcement of a divorce too;sadness
12740;ive left feeling indirectly manhandled or abused;sadness
12744;i tend to err on the justice side of things and so over the past few years i feel that ive become a lot more jaded and unwilling to let god deal with people as he sees;sadness
12748;i also feel at times that i must have been a vain person in an earlier reincarnation and that i have learned to look beyond personal beauty and be beautiful from the inside and reflect it through my spiritual to my physical;sadness
12749;i arabia indigenous believers in christ often feel isolated and alone;sadness
12753;i think i feel stressed;sadness
12759;i start feeling mournful;sadness
12762;i didn t take that lightly i know that harsh words can leave some people feeling absolutely devastated;sadness
12769;i am restless i feel lethargic and rudderless;sadness
12771;i feel very much the tragic side of life but my endings are always happy somehow;sadness
12772;i feel foolish not putting them but that game was telling;sadness
12774;i know they don t really mean anything by it but when you are feeling as crappy as i am you find yourself really wanting to give them a wakeup call;sadness
12779;i feel isolated even when i m around other people;sadness
12780;i ask myself i think about it myself i feel unhappy;sadness
12781;i have fallen into some kind of hole and feeling jaded and run down;sadness
12783;i feel i deserve i get depressed;sadness
12785;i actually feel embarrassed;sadness
12787;i must admit ive been feeling pretty low about it the last couple of weeks;sadness
12794;i especially have trouble socializing with females now before i moved away from my friends and family i actually preferred being with my female friends than with my male friends simply because i did not enjoy feeling like i had to offset my effeminacy and repressed homosexuality;sadness
12798;i was really feeling shitty both physically and emotionally and it even took me some time to realize that a nailart session would have been the right positive treat to cheer myself up;sadness
12801;one day;sadness
12812;i almost never pull all nighters so im feeling a little groggy today;sadness
12813;i could only see and feel the poison in my veins which deprived me of the strength and the ability to feel the joy i knew held me;sadness
12815;ive hated pretty much every shampoo ive tried without sulfates i often feel they make my hair look dull and produce pretty much no lather i need bubbles;sadness
12816;i say that feelings dont dull selectively;sadness
12818;i feel like a blank sheet;sadness
12824;i had hernia surgery on friday night and i still feel awful even though lots of people said i d be as good as new in a few days so now i feel shitty because i hurt and also shitty because i hurt;sadness
12829;i feel less assaulted by my inadequacies under grey skies on rainy days;sadness
12833;i expressed my concerns that jens mobility had really declined to the point that she now sometimes uses crutches and on a good day the doctor suggested occupational therapy and said he would contact our local occupational therapist and we went on our merry way feeling rather disheartened;sadness
12836;i feel useless i feel stupid;sadness
12843;i feel ashamed that i hadn t even made root mousse in about a year this was a recipe that my swedish grandfather would make for the family though i hear the most authentic version calls for turnips which are not in season right now;sadness
12847;i feel like i missed that ship when it sailed;sadness
12853;i wanna scream out my feelings that i keep until it bleeds the life is sometimes prejudiced it kills happiness thus it becomes even worst feeling like the life is now meaningless why should i be the victim;sadness
12855;im feeling lousy right now;sadness
12857;i have only a few short weeks here and im feeling many things including sentimental and very grateful for the year ive spent here;sadness
12858;i have quite amount of friends here but yet how can i feel so lonely;sadness
12860;im feeling as though this is all pretty boring;sadness
12862;i feel melancholy always the period plus just dont feel like myself;sadness
12863;i remember feeling dirty after the swallow bridgewater race and i wasnt even paying too close attention to it;sadness
12864;i feel pretty jaded lately with the pace of my life so i dont mind doing something fun like killing zombies in real life xd but if it dont happen then more reason for me to get off my butt and do something fun;sadness
12868;i feel so so heartbroken;sadness
12869;im all too familiar with as it leaves me feeling lost and off any form of solid ground;sadness
12870;i always feel devastated when shows close because it feels like more than just the ending of a production;sadness
12872;i feel as though i am going to be victimized;sadness
12875;i know for a fact that happiness will forever be alien to me i still feel heartbroken;sadness
12876;i feel when seeing a child suffering this way;sadness
12884;i feel somewhat victimized;sadness
12887;i feel a little stressed and lost just waiting for an idea to come;sadness
12897;i paused feeling that what would come next would be fake;sadness
12901;i almost inexplicably burst into tears in front of my mother its kind of a long story unfounded guilt about feeling ungrateful earlier today but ive been cleaning and trying to keep myself active so i dont keep falling back into slumps;sadness
12904;i just feel like i was foolish ignoring warnings about cell phones;sadness
12911;ive told my mom and my friends and they all react as if i told them im joining the circus and it makes me feel so isolated;sadness
12918;i feel like this really heartbroken little year old all over again she explained;sadness
12923;i know it meant that i will get ignored more and that i will have that feeling more still i did keeping all the sadness and all the ignored feeling;sadness
12924;i am feeling very lethargic although still trying to get to the gym today but almost all my time seems to be now in a strange chilled out ambience;sadness
12925;i feel so ugly and ashamed img src http s;sadness
12928;i remember him feeling discouraged;sadness
12930;i knew something was off as i have been feeling so bad;sadness
12931;im feeling like the lunches are dull;sadness
12937;i feel dumb but happy;sadness
12952;i should be sad about all these things upset feeling ungrateful;sadness
12954;i was feeling homesick and somewhat wondering what i am doing here;sadness
12960;i went to german class and it made me feel so idiotic;sadness
12964;i started feeling my left arm aching;sadness
12966;i feel so lousy and useless in my class;sadness
12967;i feel like it may have been a missed opportunity too;sadness
12968;i feel terrible about the whole situation;sadness
12976;i feel like im over reacting by feeling so gloomy about it all;sadness
12977;i cried like an effing baby for half the day and just sat in bed again so depressed stressing over the decisions i make and everything is oh so focused on me i feel when really i cant be blamed for this;sadness
12992;im stressed angry upset to the point where im feeling numb but one more bad thing is sure to set me over the edge;sadness
12996;i adore who watches my gift list and when he knows im feeling unloved he surprises me like this;sadness
12997;i feel a bit of sadness or loss i just remind myself that love is never lost no person is every lost and all is well;sadness
12998;i had this crazy idea that all of that water slogging around in my stomach would make me feel crappy so i kept my sips to an absolute minimum;sadness
12999;i also love to be complimented substantially more when i feel like i look shitty;sadness
13003;i feel dull and tired and blah about this school stuff i thought so important at the start of the school year;sadness
13005;i didn t really feel awkward at all;sadness
13006;im not going to fix things with ml either by feeling awkward and frustrated and annoyed at some things she does;sadness
13013;i were both feeling homesick so we decided to venture to a relatively new part of town;sadness
13017;i feel obama is simply because hillary is so hated by so many;sadness
13020;ive been feeling an aching loss a void in my life in the place that she filled;sadness
13023;i almost feel like i missed this month but when thinking of what i actually did it sure wasnt wasted my sister got married;sadness
13024;i didn t feel like there was something i missed and i take back all the things i said to make you feel like that and i just wish that i didn t feel like there was something i missed and i take back all the things that i said to you;sadness
13025;i was a little teary and feeling a little sorry for myself;sadness
13028;i seriously feel like a prisoner and i feel awfully gloomy when im in school thats why i always want to get out of the gates as early as possible;sadness
13031;i was not aware of his point of view as a white european who had undertaken this trip as a fulfillment of a childhood dream but maybe because of this awareness i was able to feel the tragic dawning marlowe experiences of humanitys ruthless rapacity and greed;sadness
13034;i feel like starting with my name is susanna but i dont want to be that boring;sadness
13039;i feel so beaten down;sadness
13041;i was devestated would be a grave disservice to my feelings as i can never recall being quite so heartbroken again in my life;sadness
13046;i feel aching andangry;sadness
13048;i feel for you i feel sorry for those who think autistics have no ability to empathize;sadness
13050;i am at a point where i dread anyone asking me for anything because i feel like it is just one more opportunity for me to fail at something and that is a very horrible place for me to be;sadness
13054;i must admit that tonight i am feeling a bit homesick for my little;sadness
13055;i can see a lot of strain on people i can tell they are feeling pretty shitty or not what they are supposed to be pretending;sadness
13056;i started to drape the ties on and get a feel for how it would look and i hated it;sadness
13058;i have been starting to feel drained;sadness
13060;i feel whiney winey lush lush i just know everyone thinks im scummy and annoying;sadness
13062;i didnt know what to feel except ashamed of myself for not feeling sorrow;sadness
13065;i feel an emotional reaction but a lot of times that emotion is accompanied by a physical reaction as well;sadness
13066;i mean change is great though unless i feel like i am not alone in what i experience with having high functioning autism it s scary to make decisions and to want to work on myself in order to be the person i want to be;sadness
13067;i feel like im becoming the most dull witless stupid zombie by spending my life with him and his friends;sadness
13070;i have been busy pleasing people which i currently feel so regretful about today;sadness
13072;i am kind of feeling melancholy because of the recent tragedy in bontoc you know when we were there you do get the feeling that every turn is the last turn you are ever going to make in your life;sadness
13073;i feel that the message is too lame or something;sadness
13077;im just sick of feeling unwelcome here;sadness
13078;i know i have been affected by it and the importance of beauty is embedded so deeply in me that i don t think i will ever stop feeling inadequate in some ways for not measuring up to society s narrow and unattainable view of beauty;sadness
13079;i had picked oxbow in the kentucky derby two weeks ago but he turned up as the longest bet for the preakness today and i just had a feeling that the lucas stevens combination wouldnt be beaten;sadness
13083;i feel nothing just empty until the nothing becomes something just a deep ache longing to be filled;sadness
13085;i wept with my grandparents who prayed for me by phone that i would feel gods presence to which i replied that i felt so punished;sadness
13094;i hate being in an environment where im constantly feeling rejected cast aside and forgotten e;sadness
13097;i guess ill quit the predictions and quit feeling doomed;sadness
13099;i feel like ive reached the point where we are doing more emotional damage than health fixing especially since you know we arent cathing;sadness
13100;i remember feeling very very disturbed by the images;sadness
13103;i hate myself for feeling so listless about my classwork;sadness
13105;i mentioned in my last post i was still feeling completely exhausted on the weekend;sadness
13108;i am feeling somewhat melancholy over that;sadness
13112;i wish that i had listened to this album back in the day because i feel like i have missed out on so many listening opportunities it is not very often you come across an album that you like the whole way through;sadness
13114;i feel like my songs are pretty lame and elementary but they like them;sadness
13115;i feel heartbroken when he tells me that he feels that i dont love him when i really do love him;sadness
13119;i know that i am even more unworthy to facilitate your children and i feel truly anguished that my interference with your work has stunted damaged or destroyed the promise once instilled by your spirit in to them;sadness
13120;i just want people to leave me alone and not make me special because i feel really vain and bad when people pay that much attention to me;sadness
13123;i feel like i have a headcold and im groggy and even more exhausted today;sadness
13126;i lie awake for hours and look at him and at times i feel so ashamed of my thoughts;sadness
13131;i still feel horrible;sadness
13132;i feel incredibly disappointed in myself;sadness
13137;i look pretty today without feeling vain;sadness
13139;i didnt feel too needy i didnt feel too emotional;sadness
13144;i feel an aching tiredness that goes down to my core;sadness
13146;i know feel a sense of responsibility toward those whose family and homes were devastated by hurricane katrina;sadness
13148;i feel bad for pretty much everyone involved and am generally bummed to see violence take place perhaps most disturbing of all is the insidious if not predictable victim blaming that has taken hold in the days since the violent incident;sadness
13149;i feel so idiotic right now;sadness
13150;ive been more intensely feeling unloved;sadness
13156;i suppose thats why i feel so melancholy about the whole thing;sadness
13159;i feel like im being punished for wanting to make some money;sadness
13165;i feel so guilty sometimes that he has to share me with the challenges life has thrown our way financially emotionally and most recently medically;sadness
13166;i do not feel disadvantaged because i believe that as long as there is humanity in the subjects there is a potential for communication and the sharing of ideas and a potential to find a common ground in language;sadness
13171;i feel foolish admitting how hard this hit me;sadness
13173;i begin to feel a dull ache in my left side;sadness
13175;i was actually feeling very discouraged last week and then i bit the bullet and looked at this;sadness
13178;i know that when i eat horribly i feel horrible;sadness
13179;i feel listless bored useless;sadness
13180;i feel like all the unsuccessful endeavors in my friends lives are my fault;sadness
13191;i feel helpless like i want to hurl over and just cave in to the sadness trying to devour me;sadness
13204;i feel quite needy have not recourse amp u http cabeal;sadness
13206;i must tell you i feel pretty stupid standing in my yard revving the motor letting it stop revving the motor and letting it stop times to get more inches of line;sadness
13207;i feel extremely alone and isolated but the thing is is that nothing could be further from the truth;sadness
13211;i have reason to believe that my faith in trusting them has been betrayed by a lie or worse i start to doubt what my heart wants to feel this is where things get messy;sadness
13213;im home and feeling a bit low;sadness
13215;i looked her deeply in the eyes and expressed to her that i loved her so deeply and that what she perceived as anger was my frustration at feeling inadequate to take care of her;sadness
13221;i express zooms on with all its faults and foibles and entertains non stop in a rather odd manner where you are left feeling rather inadequate that something is not fully right that something better could have been done with a little bit of application a little bit of better storytelling;sadness
13226;i could feel the aching starting earlier in the day;sadness
13227;i was sitting in church this morning and looking around at the various people scattering the pews and wondering how many of them were feeling beaten down right at this moment;sadness
13231;i feel an aching gap in my heart;sadness
13233;i feel unloved you are there to remind me you love me;sadness
13237;i feel like it wasnt that bad but i probably wouldnt have told you that in the moment;sadness
13238;i found myself feeling fairly ignored sort of taken for granted you know;sadness
13241;i want to tell everyone exactly how im feeling but as soon as i start to i feel ten times more pathetic and stop talking;sadness
13244;i feel like no matter how much preparation i do i am doomed to be my usual traveler on the fly;sadness
13246;i just decided to put a closure on the irritant and avoid them altogether or make their presence feel equally unwelcome;sadness
13247;i never feel deprived and i most certainly never go hungry;sadness
13252;i cannot feel my lips they are numb and burning;sadness
13257;im just gonna end here cause i feel stupid lying on my bed typing non stop for the past mins;sadness
13266;i think the biggest problem is that rather than turning something like this off people feel the need to become victimized by something that has nothing to do with them and blog about it in nd rate publications and that is being generous;sadness
13267;i have been feeling very empty and numb the past few months;sadness
13268;im really feeling very disheartened by it;sadness
13275;i feel a change coming espa a hd target blank rel nofollow title google img src http sky sport;sadness
13280;i think about how great everyone elses life is i feel that much more crappy about mine;sadness
13281;i feel like the saddest most pathetic piece of shit on this planet;sadness
13290;i didnt need that reminder plus her words made me feel as if she saw me as pathetic;sadness
13292;i feel so idiotic all the sudden;sadness
13294;i feel so stupid because the first week of it fair wasnt even worth working for;sadness
13295;i am feeling really weepy today i am sure i will feel better tomorrow xxx;sadness
13299;i feel like i have been beaten up and looking back on my week i can see why;sadness
13301;i look at it and again i feel horrible;sadness
13302;i feel hopeless helpless and paralysed;sadness
13303;i was feeling regretful that i made contact with someone with whom i need to keep distance;sadness
13314;i still need to feel listened to even if iam idiotic and naive in relation;sadness
13315;i feel rather pathetic;sadness
13318;i was feeling incredibly stressed out about not getting everything done not having the right clothes stuff like that;sadness
13321;i can t escape the feeling that i m being punished;sadness
13323;im feeling particularly homesick for my parents or the rolling west virginia hills that most of the people i love are concentrated in hickory lenoir and morganton;sadness
13325;i feel kinda dirty like i need to shower;sadness
13330;i didn t see how my going in the army and maybe going to vietnam would achieve anything except a feeling that i had punished myself and gotten what i deserved;sadness
13333;im like not even that relieved that its done because i know i could have done better so i feel kind of regretful about that;sadness
13340;i did feel guilty about saying no to something she really wanted;sadness
13347;i know i should be excited about going away for a few days but instead i feel nothing and that makes me feel like an ungrateful horrible person;sadness
13349;i have friends and family back home that can help me when i m feeling homesick because i m sure i will be;sadness
13350;ive been feeling a bit remorseful about our decision kicking myself that i was too cheap for my own good;sadness
13353;i can t begin to express the feelings this doomed romantic vision stirred in me the seeds which grew through a lifetime;sadness
13356;i feel like an idiotic herd mentality mindless follower when i m walking down the street with a large group of people;sadness
13361;i feel very regretful i wasn t able to finish what i set out to do data url http www;sadness
13373;i feel rotten and my frustration manifests as annoyance and anger but yet they still keep on helping;sadness
13375;i can brandish this article at anyone who makes fun of me for staying in bed too late or whenever i feel tragic for staying up until;sadness
13377;i am feeling most disheartened this week;sadness
13378;i blog because i want to be obedient and i feel burdened for my country and this culture that finds abortion acceptable;sadness
13386;i had just lost my uncle i would be sad but i feel as if i am devastated;sadness
13387;i have said many times i don t want it to feel fake or overdone;sadness
13390;ive said that i feel like i should explain it so yall dont think im perverse;sadness
13393;i feel which is ludicrous;sadness
13398;i cant help but feel that bioware have missed an opportunity here;sadness
13408;i break down a few times feeling like a lousy mom;sadness
13415;im feeling a little stressed out with it all;sadness
13421;i am quick to anger and lash out yet even quicker feel remorseful almost immediately;sadness
13424;i feel pretty rotten when i cant;sadness
13425;i feel the need to remind you that you are never alone though lonely you may be i know of your distress and the things that haunt you best;sadness
13428;i send an email and show my true feelings on an issue i do run risk of it being ignored;sadness
13429;i feel to be the most hated myself in this world;sadness
13435;i enjoy driving a brand new car i still feel pained whenever i think of what i would have achieved by investing the money i saved by buying a second hand car;sadness
13437;i spent my days crying with the newborn throwing him in the carseat running kids everywhere dealing with a naughty toddler getting little sleep and generally feeling crappy;sadness
13438;i just feel so inadequate today;sadness
13439;i was thinking about this last night i thought about what i tell my own daughter each day and wondered if she feels as stressed as these students do;sadness
13443;i was running hard i was running fast and i feel like the last minutes i was probably hitting low s;sadness
13448;i personally feel that url was a little vain and after awhile i started to get irritated by how self centered it sounded;sadness
13450;i feel helpless and hopeless because i feel like i am not in control over my own life even though in all actuality i totally am;sadness
13451;i feel embarrassed if anyone were to stop by and see the state of my house enough that i wish i could pretend we werent even home when someone does stop by;sadness
13453;im hoping to find peace with myself and in the world while still feeling the poetry of the tragic;sadness
13461;i just go to bed with my feeling of discontent;sadness
13468;i think many of us feel burdened by this pervasive belief that we are in control of things going right or wrong in our lives;sadness
13472;i am already feeling broke;sadness
13477;im feeling awful this afternoon;sadness
13483;i was young but i cant get that feeling back shes got a killers grin on and maybe im just too jaded now and i wont leave ill try and pretend cause weve got nothing to lose but time so here we go again;sadness
13487;i just feel worthless and stuck;sadness
13491;i feel like shirley maclaine in that weepy chick flick where julia roberts is in such pain and her mother shirley demands drugs for her;sadness
13495;i told you how i felt and you treated me bad you made me feel so stupid but you know what;sadness
13499;i feel im simply doomed to repeat the cycle of obesity over and over again;sadness
