;context;emotion
11932;i can t help but feel petrified of the future is she ever going to get better;fear
11934;i think maybe the person gives a fake hope just because he doesnt want to show his feeling just because he is to afraid about the girl reactions;fear
11937;i hate to interrupt you but the truth is i m feeling uncomfortable;fear
11938;i had to cut the lines to make it fit making it sound a bit rushed lets all make believe that that rushed feeling is actually a frantic feeling that was entirely deliberate shall we;fear
11949;i feel in the long run this hurts paulie as you could visibly see how distraught he was with the result and the perception of his performance;fear
11952;i remember two specific things from that class feeling terrified of my teacher who would repeat the same question in spanish with increasing volume until his victim either managed to answer correctly or ran away screaming and feeling distracted by the cute boy who helped me study for tests;fear
11958;i feel shy when people reading these but i am writing it here so brothers and sisters would see how real life works;fear
11983;i woke up feeling distressed instead of rested and it can be hard to change gears after that just ask mike two nights ago i dreamed that we were at my master s graduation which was in my dream held at a water park;fear
12003;i went to the doctor a few days into feeling weird;fear
12005;i am feeling very anxious and frustrated right now;fear
12011;i am fascinated with the structure and function of the brain its so incredible that everything we think and feel all our memories and emotions are created and stored in this strange convoluted structure;fear
12038;i want to be recless but im feeling so uptight put your mamma in a headlock baby and do it right whooooos got the crack whooooooooos got the crack whooooo s got the crack whos got the craaaaaaack;fear
12070;i feel like that nurse reluctant to know where to start but optimistic that we can do one thing to help;fear
12071;i don t know if i have told this to you but i feel intimidated by how smart you are;fear
12095;i am feeling a little intimidated by the riders in central park right now and i dont want to go;fear
12097;i feel threatened by not talking about it;fear
12108;im feeling very uptight right now;fear
12126;i feel so nervous about being around people being with someone;fear
12129;i feel pressured to talk to them;fear
12140;i need to do after much prayer considering things like this but i still always feel a little reluctant to act but i do anyway;fear
12149;i sometimes feel so vulnerable and so lost;fear
12164;i seriously feel uncomfortable;fear
12165;i feel threatened i feel fear;fear
12167;i feel you see frantic and thus i am afraid;fear
12174;i t want t know f t habitual t feel frightened wh n initiation r career;fear
12191;i too still believe in feminism and i still believe in the saving power of rock music as bauer proclaims at the end of the article so why am i left feeling skeptical and unconvinced;fear
12192;i cant help but feel suspicious of everything;fear
12215;i remember feeling hair and being confused my kids dont have hair at birth but not having the presence of mind to really process what i was feeling;fear
12222;i am just kind of left feeling insecure and uneasy in my own skin;fear
12225;im feeling paranoid already;fear
12234;i read the sentinel article on hanford city councilman dan chins proposed media policy and the secret committee meetings my feelings could be summed up in a single word alarmed;fear
12236;id be feeling paranoid about going bald;fear
12241;i am left feeling unsure and confused;fear
12262;i was feeling paranoid as fuck thinking people would be out looking for me;fear
12264;i feel tortured with tiredness everyday;fear
12276;i just feel distressed i dont know why though but i do;fear
12288;i need her and offers valuable constructive advice when i feel unsure or negative about my writing;fear
12290;i lock mine with a long lifeline and loop to a cleat or piling and take my gas line and if i m feeling especially paranoid the spark plug too covering the hole with duct tape;fear
12296;i am feeling overwhelmed by god s grace;fear
12305;i always feel very threatened by her when it comes to guys cox you no she gets a lot of contact with the guys i like like my first and bf;fear
12312;im so excited but feeling kind of shy about it smile;fear
12313;i start to feel frantic where are the candles the matches the one flashlight thats actually ashers bug light no fans in the house move beds outside boys in the bath dont touch the candles goodbye meat in the fridge;fear
12317;i feel less intimidated with her here to help;fear
12320;i feel so uncertain about the decade ahead;fear
12334;i feel shy to him all the time;fear
12343;i feel a litte shaken up by this point;fear
12344;i are feeling somewhat indecisive about what we want to do to celebrate our anniversary;fear
12356;i was feeling a little skeptical that it would arrive on time the situation was not improved by the fact that despite various perfect party setups seeking in ffxi nobody was bothering to set them up including me but duh im lazy;fear
12368;i was in a car accident just me not the kids its left me feeling quite vulnerable;fear
12371;i have the power to make another do what i want but in reality feel threatened and desire to control this other person so i am not a href https eqafe;fear
12386;i have already said i am one of many feeling threatened and attacked by the government and media of today and have had to look outside my own small life;fear
12392;i am feeling afraid cos he isnt answering me again;fear
12394;i enjoy feedback and love comments on my posts so please do not feel afraid;fear
12397;i feel for the genuinely shy and cautious women at home who after reading shades think that theres something wrong with them that they dont orgasm when someone touches their boob;fear
12406;ive gotten so used to hearing from david all the time i havent heard a lot from him tonight he stayed over last night and as a result im feeling a little paranoid;fear
12412;i feel really nervous about losing it i print the file out on to paper as a final security;fear
12417;i would not feel hesitant in using the medical system again if needed;fear
12427;when i was attacked by a teenage boy and had my wallet stolen;fear
12434;i wish gervase would have piped down so id feel a little less vulnerable right now;fear
12446;i have a feeling she will sleep through the night more and be a little less agitated;fear
12453;i feel terrified of the future;fear
12455;i feel strange and weird about this entire struggle am i the only one who deals with this kind of conflict;fear
12474;i feel so hesitant about contacting him;fear
12476;i was feeling doubtful and sad about the relationship i have with this man;fear
12478;i must say that there were all familiar faces since i go to that church since but there was this feeling that i was shy and i just wanted to stay there with my friend and be clingy with her all through out the meeting;fear
12480;i just cant help it from feeling so insecure;fear
12489;i alternated between wishing i would die and then feeling terrified that something would happen to me leaving my newborn son without a mother;fear
12490;i do feel a little confused about my reproductive future do i want another baby deep down;fear
12519;i am feeling pressured and backed into a corner;fear
12526;i try that i just feel that im being judged by eyes that only see me as a weird and vain bastard who thinks so much of himself;fear
12539;i packed this time around feeling apprehensive about this challenging season and happy to decompress for a few days at my dads before coming home;fear
12544;i would say that when they start they will feel really intimidated by the code and how vast everything is;fear
12581;i feel nervous but hes in control pretty soon;fear
12585;i am feeling doubtful confused lost and what not;fear
12590;i actually feel solidarity with the americans who went on to cry for blood in iraq tortured prisoners and the stripping of the bill of rights;fear
12591;i trust my kids however i feel helpless enough in here over so many things and i m upset at the lack of respect for the few little things i asked them not to do;fear
12595;im feeling less fearful today ptl;fear
12600;i started to feel alarmed the voices were so noisy that i actually couldnt listen to my own thoughts;fear
12601;i just have to feel threatened to be reminded that i will be saved;fear
12607;i am too fragile to feel too vulnerable of pain and too easy for tears;fear
12611;i think of who i have left to teach me about myself and i feel a little frightened at the thought that my family changes and moves away from some of the very things i need to know about in order to feel complete;fear
12612;i feel like im assaulted by constant flakiness;fear
12616;i got that straight i realized that i was dealing with someone who was feeling insecure;fear
12621;i feel paranoid thinking about it just looking out the window and feeling my insomnia creep up on me;fear
12639;i feel like it would make the startled person laugh and think it would be a nice eid gift;fear
12654;i feel vulnerable yet extraordinarily liberated;fear
12657;i am feeling doubtful that nutritional methods alone will solve the problems;fear
12659;i thought id try to demonstrate the difference as i know if i hadnt seen it for myself i may still be feeling doubtful;fear
12661;i spent my vacation from school feeling confused and heartbroken;fear
12666;i feel him frantic now humping against my hip moaning when i suck his tongue into my mouth;fear
12684;i hope the sensibilities of these deep feeling individuals arent too badly shaken with the display of the pink locker room;fear
12689;i feel weird having to yank it down and readjust it at points;fear
12718;im left with today is feeling anxious and sad and lonely;fear
12720;i feel skeptical about it;fear
12733;i feel very distraught right now;fear
12735;im awake as usual at am and lie there feeling reluctant until am when i get up and slink around in the dark getting dressed;fear
12750;i dont think he is being honest with me about a lot of things i could be wrong here but i keep feeling skeptical about certain things after everytime i hang out with him;fear
12790;i am here again feeling confused of what is happening around me looking for a plane to grasp a reality to settle that feels like it is my own;fear
12800;i feel so agitated about this;fear
12802;i lay reading by headlamp and feeling the tent shaken as if by a giant hand;fear
12804;i was left feeling a little shaken;fear
12807;i am feeling a little overwhelmed by christmas knitting especially since i started cross stitching and thats taking half my free time i went idea shopping today though and i am starting to feel a little better about the situation;fear
12819;i returned home defeated and feeling totally unsure of who i was;fear
12834;i am feeling apprehensive about this move and worried i have blown all my money that was meant to pay my rego;fear
12859;ill go because it warms my muscles and i always laugh in the midst of our quirky little inter generational exercise family and after six months im a regular which reminds me that ive accomplished the epic feat of no longer feeling in some way intimidated when i go to the gym;fear
12861;i feel very uncomfortable around people with down syndrome;fear
12873;i can tell you the things i don t feel that maybe i should be feeling but i can t really put my finger on the cause of my being shaken;fear
12890;im feeling so unsure when things are pressing in about me comes a gentle voice so still;fear
12891;i feel scared rather than curl up like a threatened porcupine;fear
12902;i have no doubt they would dial feeling threatened;fear
12906;i was feeling paranoid tonight so i had to check my blog stats;fear
12910;im feeling a little shaky because im going to give a speech at jens retirement lunch shortly and i dont want to cry;fear
12919;i feel a bit reluctant having to say anything at all because a popular blogger who i share similarities with had beat me to the chase;fear
12921;i still feel constantly paranoid and anxious i keep wanting to go on facebook to check he hasn t been back on there i keep wanting to go through the texts on his phone i feel edgy when he s at work and want him to come straight home to me;fear
12932;i feel unsure because my financial future thanks to the stupid law is at this point partly dependent on js integrity rejected and jilted by j after we took vows unsure and even a little worried about getting passport ability to do so;fear
12945;i feeling shy;fear
12963;i searched long and hard for a bad review telling me that i shouldnt buy into something i feel so apprehensive about but i only found that people loved and swore by f;fear
12971;i didn t know it was possible to feel more terrified;fear
12972;i friends helping them to dress up and practise their thai introduction session while i sat there feeling helpless;fear
12985;i feel uncertain about everything;fear
12988;i feel like my relationship with christ has been shaky;fear
12989;i am working for but that work requires opportunity certain freedoms of expression and of movement and i may sound paranoid by saying this but i feel those freedoms threatened and more and more each day;fear
12990;i didnt feel much maybe just a sting but i was terrified because i didnt know if it was going to hurt or not if there would be a problem and if he knew what he was doing really who does in this situation;fear
13009;i spent a lot of my childhood feeling completely frightened of her but i remember a lot of good things too;fear
13026;im feeling a bit distressed about it;fear
13061;i think there s nobody there but when i reach there i feel suspicious;fear
13069;i am by no means very claustrophobic when crunched up like that i can t help but feel a little agitated;fear
13081;i wanna tell you how i feel but im scared;fear
13087;i feel frightened or anxious;fear
13096;i just mean it in a logistics sort of way i feel like i cant take one more frantic non stop day;fear
13098;i have this crush on my bus mate and i feel strange about it because i used to despise him;fear
13101;i do these days that makes me feel a little uncertain about the future the pressures that pierce me deep the feeling of being completely isolated from the world i used to glory in and all the thrills that go with it;fear
13116;i am feeling a little uncertain as i am waiting to hear from my land lady to confirm a date and receive my contract;fear
13127;i feel this strange shift between us the heat between us intensifying and i get excited my nerves bubbling up inside me;fear
13129;im feeling shy to approach them;fear
13134;i entered the temple feeling vaguely terrified;fear
13170;i tend to avoid the news because i often feel like it doesn t add value to my life and only makes me fearful anxious and slightly paranoid;fear
13182;i cannot describe to you the feeling of frantic alarm that overtook me;fear
13184;when i was cycling past a parked car someone opened the door and nearly pushed me off my bike and into the traffic;fear
13200;im feeling afraid;fear
13202;i remember feeling nervous that i wasnt progressing so i was so thrilled;fear
13209;i honestly never expected to feel so vulnerable;fear
13212;i didnt have to convince myself he was my soulmate and i feel very reluctant to use that word regarding him because my chemistry with him actually is unlike anything ive ever experienced;fear
13222;i feel fearful and then actually do that one thing it usually turns out to be a good thing;fear
13224;i have a heart to serve to better their situation but in that moment i feel so helpless;fear
13239;i love the way he talks sometimes i feel shy when i was inside him;fear
13251;i wont discuss any further made me feel really restless;fear
13270;i was starting to feel alarmed;fear
13271;i had a feeling this little girl was going to arrive soon but i still felt very unsure of when it would actually happen;fear
13277;id be feeling shaky too if id spent a week contemplating how id just pissed away my lifes work;fear
13296;i am feeling hesitant right now going in this alone but am trying to remain optimistic;fear
13300;i am grateful to have a strong support system both internally and externally that i can rely on when i am feeling uncertain and weak;fear
13319;im feeling abit uncertain now;fear
13322;i feel weird a href http bondmusings;fear
13327;i feel a strange sense of foreboding;fear
13334;i feel skeptical now;fear
13344;before an exam which i;fear
13360;i am feeling fairly uncertain about most things right this moment;fear
13362;i am feeling intimidated by all that work;fear
13374;i feel really vulnerable with him i tell him too much im too honest and i hate it;fear
13394;i feel i wear what i wear to show other girls at my school who are timid when it comes to fashion that you won t look weird if you walk around with your head held high;fear
13402;i left the talk feeling nervous that we had taken the brief in the wrong sense but we were in a situation where we had already invested to much time into the project that there was no going back;fear
13405;i feel frightened to be a citizen of india where honest performances are neither recognised nor appreciated;fear
13411;i feel reluctant to talk about an issue which is so immediate especially as one cannot make too much of a difference about it individually but what i can do is to spread the word;fear
13418;i love this because to me it should leave the reader feeling confused and slightly deceived;fear
13431;im feeling very uncomfortable there the comfort and warmth is just not there any more;fear
13447;i always feel very afraid as i work on books egan tells kurt;fear
13458;i was trying to determine why i feel so reluctant to actually post what ive written when i finally realized its because i cannot pass something off as a cute idea i had or as a response to something someone could be experiencing;fear
13475;i even feel strange if i forget a primer and put foundation on my bare skin;fear
13484;i feel my life being threatened by illness i lose my mind;fear
13486;ive spent way too much time feeling pain to the point that im frightened to leave myself open to it;fear
13502;ive ever invented hail ember and flake are probably the three that are the most me so this story feels especially vulnerable;fear
13511;i said without emotion while feeling a freaked out fearful anxiety welling up in my chest;fear
13517;i was really worried that i would feel intimidated by monica but when we met that morning she was incredibly welcoming and made me feel relaxed straight away;fear
13521;i feel uncomfortable when i wear lenses that are not brown but these lenses make me want to get more blue lenses;fear
13526;i was up early today to vote before the lines got too long and i didnt have that feeling at all but i was uncomfortable for another reason;fear
13527;i finished blogging i was feeling shaky and checked my level to see a;fear
13539;i feel so hesitant to say anything positive trying to hold my breath so to speak because none of this really matters until i know that shaun has passed the dlpt;fear
13547;i feel like by being so timid ive lost a lot of opportunities to make connections with people that ive wished id made connections with;fear
13554;i al feeling rather agitated and i am not totally sure where it is coming from;fear
13557;i feel suddenly startled catch my breath and think it could be any day;fear
13559;i am left feeling very confused and blah;fear
13564;finding out that i am not an as able student as i thought;fear
13570;ill feel even more pressured;fear
13572;i taught him what it can look like and how it could make him feel scared confused excited nervous;fear
13581;im super annoyed cause it hurts all the time cause i cant do my complete manicure and feel like my hands are pretty and i am kind of scared on how long this will take to heal and for my nail to grow again to stick on my finger again;fear
13585;i do not know that he simple feelings i am startled by startled though he did not understand the words but i was feeling his words there are overtones green ink why suddenly say;fear
13609;i guess i sort of believe him but deep down i just feel unsure about the unknown;fear
13613;im a bit paranoid about being checked out and having the dorm inspected though just because thats how i always am about these sorts of things and thats making me feel anxious every time i start thinking about cleaning or packing;fear
13614;i really feel so vunerable and frightened;fear
13615;im feeling a bit uncertain its comforting to me to draw these trusty old louche animals;fear
13623;i feel unsure or scared i talk;fear
13627;i feel so doubtful about myself ever since i took this job;fear
13644;i guess im feeling a bit vulnerable and looking for some input tonight;fear
13648;i am and growing up when i was feeling unsure about myself and my feelings i would hear about actresses i looked up to being very open about it;fear
13653;i could feel myself hit this strange foggy wall;fear
13654;i hate getting behind because then i feel pressured to get it all back up to date so i can move on to other projects;fear
13664;i could feel that strange paralysis all over my body arms and hands except this odd little force field was not holding down my middle fingers forefingers or thumbs;fear
13672;i detest feeling uncertain;fear
13686;i drove to class i was feeling a little apprehensive but still no sweat;fear
13688;im trying to find ways to add more sewing into my schedule without feeling completely overwhelmed;fear
13691;im not trying to disagree with same sex intercourse or what to me it just feels weird gt;fear
13702;i would cry scream kick at the door and feel terrified;fear
13715;i still feel uncertain with many new paths i must travel and as lost as i feel sometimes i am sure heavenly father is lifting me up and helping me to feel joy in the things that matter most;fear
13721;i hate feeling so indecisive about things because i keep my emotions under lock and key;fear
13737;im feeling pretty shaken at the moment;fear
13741;i see anything that would cause me to feel fearful or distrustful of him;fear
13743;i started feeling intimidated by the thought;fear
13746;i still cognize that disregarding of how i feel this jesus thing is real and he has shaken my cosmos for the last about yearses;fear
13753;i admit i walked into third wave cafe feeling a little apprehensive but what appeared to be a run of the mill cafe turned out to be a restaurant with great personality and even greater food;fear
13764;i first held my scotty i knew i was in love with my high priced bundle of joy but i couldnt help feeling apprehensive about what the time to come holds;fear
13768;i realize that this conversation can make some people feel paranoid or upset generally;fear
13779;i was starting to feel scared for both of their safety and i wish those officers hadn t left no matter how much i hated them;fear
13782;i feel overwhelmed they might say my stomach hurts or my head hurts;fear
13786;i lve the fact that yu genuinely feel scared when playing this game;fear
13788;i met people from every corner of the globe so now when i am feeling restless and my finances will allow me i am can pick a spot see people that i really care about and have an adventure with them in their homelands;fear
13797;i feel some weird plantar fascitis y thing;fear
13804;i also feel overwhelmed by to do lists;fear
13807;i am feeling pretty shaky and sad;fear
13809;i feel it s because we re unsure how we can help;fear
13814;im most expressive when i feel distraught;fear
13824;im feeling paranoid im well aware of the governments tactics and if they put it on the books they want to use it;fear
13856;i love being comfy that is my main goal when i look for new clothes i cannot stand feeling uncomfortable in something;fear
13860;ive heard it so many times already im already feeling skeptical of whatever they say;fear
13862;i was feeling kind of hesitant about food which sucked because we were going out to dinner that night followed by drinking;fear
13873;i have been taking it slowly going at my own pace and not feeling pressured to finish or catch up and im not looking for a miracle cure;fear
13876;im feeling a bit shaken but not stirred nice bond reference ehh;fear
13890;i write that i feel a bit anxious;fear
13892;i feel my children are in harms way i feel frightened;fear
13907;i feel like my meds arent working correctly and idk its weird;fear
13912;i was feeling quite apprehensive about my wig as i felt that it wasnt as full as id hoped it would be however id taken into account my models beautiful long hair;fear
13921;i feel very suspicious of all of them;fear
13924;i feel that the very foundations of my faith have been shaken to the core;fear
13931;i was feeling really emotionally distraught and unable to concentrate;fear
13948;i reach for your hand feel its warmth sense a strange mysterious connection the greater sea of lives intimately shared and buoyed by a wave of love hope and joy surrender to its greater transcendent surge letting it take me wherever it will;fear
13949;i think that they pop up so automatically because seeing those pictures or people makes me feel insecure about myself;fear
13951;i have wasted entirely too much time feeling insecure about my body;fear
13952;i feel terrified because even if i have the time to write out how i feel about mr;fear
13958;i was just feeling terrified terrified of the people around me and the situation it involves;fear
13965;i start feeling overwhelmed and i just want to run away and hide in the back of my closet;fear
13973;i read up on the practicies and cult like beliefs of falun gong and now i feel sceptical and a tad bemused;fear
13985;im feeling quite distressed about the amount of horses whose jaws are jammed shut with what i consider to be excessive nosebands along with a considerable amount of metal in their mouths;fear
13989;i began to feel very afraid of disappointment during the tour just because the rain and fog continued;fear
14001;i are gay and feel assaulted by the right wing;fear
14011;i do know the main reason i feel like i m losing myself unsure if i ll ever get those pieces back but i m not quite ready to talk about that just yet;fear
14012;when we stayed in vienna with our class;fear
14015;i feel like im tortured like years ago;fear
14016;i was sent home still feeling a bit shaky and dizzy;fear
14020;i feel very vulnerable about sharing things that i write but i hit the publish button anyway;fear
14045;i give you some tips on overcoming the feelings of being overwhelmed;fear
14046;i didnt feel as intimidated as i had felt at the beginning of class;fear
14067;i feel like in some ways im probably not putting myself in vulnerable positions enough and pushing the limits of it;fear
14095;i was actually feeling very distressed;fear
14104;i heard it somehow it brings me good feeling strange;fear
14113;im still feeling a little shaken;fear
14116;i let myself think about my behaviour towards you when we were children i feel a strange mix of guilt and admiration for your resilience;fear
14126;i wish i could say fuck you to people who make me feel insecure for ever to have existed;fear
14135;ive had this urgent feeling to write to you and tell you how the files make me feel but have felt hesitant because of fear as to where it will lead me;fear
14139;i arrived at the monastery one week later i was feeling terrified;fear
14176;i feel nervous when anyone gets too close;fear
14179;i look hot i get leers that make me feel like i might get assaulted;fear
14196;i have had a lot of uncaring men in my life and it still feels strange to have several that call come by and reach out to me when i am at my weakest moments;fear
14200;i think i feel myself flushing don t be alarmed i m on a headache medicine that causes that sometimes;fear
14203;i came to china feeling a little frightened of everything around me;fear
14212;i am really not expecting it somehow it made me feel shy but then it s been a while part;fear
14220;i still feel vulnerable and hurt but its manageable;fear
14227;i guess i feel insecure and anxious;fear
14231;im feeling overwhelmed by college with everything else that had happened this semester;fear
14238;i wasn t feeling reluctant because i was spending money we don t really have an ipad at x price is way out of the question;fear
14239;i know what i believe and how i feel but some part of me is still hesitant because the old me would have said that anyone who believed there was a god was crazy;fear
14248;i could feel its warmth in the strange stillness and it comforted me;fear
14253;i feel like a lot of people are intimidated by false lashes because it seems like a largely unnecessary process during your makeup routine;fear
14254;i was not going to be able to sleep until i knew how it ended and mostly because of another thing which i am not even going to talk about here because it makes me angry all over again and also because i feel horribly neurotic and immature getting upset about it and so we will gloss over that bit;fear
14262;i burst out feeling shaken because i was pretty sure i d just hit a bird;fear
14264;i spend obsessing over my decisions and feeling anxious;fear
14277;i feel like im in such a strange place in life no one to take care of and no one who cares;fear
14284;i was tossing and turning and feeling very anxious about the fact that i was not doing this work that i felt needed to be done;fear
14292;i feel nervous about trying something new during a lesson or if my horse shies at something;fear
14299;i know i have certain aspects of my personality attitude that could be improved i have been under the impression that everythings been fine feel absolutely assaulted by the statement that my co workers have been complaining about me behind my back;fear
14301;i feel so insecure when we figt;fear
14304;im still feeling intimidated but i feel like i do actually have something to say;fear
14311;i combine the flat tire the head wound and a headless bird im feeling a little paranoid;fear
14316;i am not thinking about a certain person before i sleep i end up having strange dreams about him and when i wake up after those dreams i feel shaken and stunned;fear
14328;i liked the feeling of being scared and jumping in my seat grabbing the arm of my preferably male companion;fear
14336;ive been feeling a bit pressured because theres so little time left for two books;fear
14337;i feel more anxious than i have in quite some time in fact;fear
14369;im still feeling a little shaky as i write this post;fear
14376;i am feeling like it might look just a little suspicious if i go home and dont meet with him;fear
14377;i feel a bit tortured right now;fear
14384;i feel a bit timid about using this blog because i know that other classmates and even complete strangers will be able to read it;fear
14393;i wonder if she can pick up the stress im feeling when im trying to feed her and terrified of getting bitten because shes not feeding much;fear
14405;i was feeling restless when i stepped into the kitchen to whip up this crunchy sweet treat;fear
14407;i am normally better at avoiding the expensive pre packaged products when i go to waitrose but i was still feeling a bit shaken up from the parking issues so bought some extra bits to calm my nerves;fear
14410;before getting back the results of a test in school;fear
14417;i hate asking myself why i feel so reluctant when he tries to kiss me;fear
14441;i feel like im sinking and i feel helpless and that makes me even more frustrated;fear
14448;i feel about him i never really told him too much guess i was scared but i havent got anything to loose now;fear
14463;i feel afraid to have a voice and im just a guest;fear
14472;i cant help but feel a little bit agitated;fear
14483;i feel less threatened by the world;fear
14484;i almost started to feel like wimpy from the popeye cartoons;fear
14485;i cant even explain how difficult it is to tear yourself away from something you both love and feel doubtful of;fear
14489;i feel scared when my father suddenly opens a door;fear
14506;i feel so uptight about it because i know you hate it and are constantly trying to catch glimpses of the tv in the window and listen to it;fear
14521;i currently feel like crap but have to at least show my face at work lest they get suspicious at my ringing in sick the day after my holidays;fear
14522;i feel tortured so much;fear
14540;i am currently but i can t even do that right now without feeling indecisive and tied to school and writing and assignments;fear
14545;i feel reluctant to just leave her alone like that without helping her enough to repay her goodness to me;fear
14547;i feel like i could have gotten all apprehensive for no reason at all;fear
14553;i guess being the good friend that he is he can not and will not allow me to go on with life feeling so distressed and confused;fear
14554;i don t spew my desperation all over these situations that already feel uncertain to me;fear
14556;im trying to be intuitive often just makes me feel sort of confused and nauseous;fear
14557;im back with another skincare review well actually i feel reluctant to make a review of sectret key snail egf repairing gel cream because i even stopped using it switched back to my second jar of a href http sparkleapple;fear
14582;im feeling weird;fear
14584;i feel like the earthquake has also shaken the foundations of my life and work;fear
14589;i don t know i feel confused;fear
14595;i have spent the last few weeks feeling sort of uncertain if you will;fear
14596;im feeling frantic because ive had no sleep;fear
14605;i hasan the man who makes me feel shy retiring and modest it s not true that there s no english word for schadenfreude;fear
14606;im not much of a people watcher or a voyeur so i feel kinda weird when walking around taking street shots;fear
14607;i am seeing neurosurgeons document conversations regarding the safety of patients relationships and whether or not they feel threatened;fear
14608;i had felt kind of ick but just figured it was nerves or feeling anxious;fear
14634;i feel pretty weird blogging about deodorant but im a bit of a deodorant snob and find it really hard to find a good one;fear
14658;i felt like i had went so far now it feels like my world was shaken just the other day;fear
14668;i feel strange putting a review in this post so ill keep it brief;fear
14674;i feel like a reluctant queen tasked to rule over a nation of miscreants who are exactly like me;fear
14685;i feel a little skeptical but what have i got to lose;fear
14689;i feel like a frightened little child more than anyone could ever know;fear
14724;im so excited but at the same time i feel a little nervous;fear
14728;i want to not feel shy with them i want to have fun with them;fear
14735;im not yet feeling terrified of failing i honestly feel like im overconfident right now because i believe that ive done my best;fear
14741;i actually feel frightened of people here right now;fear
14748;i did not feel frightened just frustrated that i wanted to go back to sleep but felt there were unfinished tasks i needed to attend to there wasn t other than to edit two articles on freud s dream of irma s injection which were near completion and have subsequently been posted on this blog;fear
14766;im feeling like a tortured teen i decided to pile on the neon which was the shizz in my day;fear
14767;i may trust my partner to look after me and my needs and those of our relationship i feel threatened because they arent in control of the situation and obviously neither am i;fear
14785;i feel uptight love had to show me one thing i was so right;fear
14798;i visited the psychologist all those years ago i really took to heart what he said about not closing myself up and letting others know when i feel uncomfortable etc;fear
14821;i couldn t help but feel slightly intimidated;fear
14826;i feel compassion for them and understand why they feel insecure;fear
14840;i was feeling more than a little apprehensive as i was traveling on an emergency issued passport kindly supplied by the british consulate in los angeles a week ago;fear
14841;i feel really strange without my bangs and sometimes i want just to cut my hair;fear
14845;i will scream or cry when theres too many ppl but i feel insecure and wanted hide from them and i will sweat a lot;fear
14858;i spent most of that game feeling unsure about where i needed to be what i should be doing and just mostly feeling completely lost;fear
14880;i have finished reading i am feeling so insecure;fear
14888;i had been feeling suspicious all day;fear
14893;i am feeling shaky all day too;fear
14894;i was feeling nervous my hands felt shaky my heart was pounding;fear
14903;i do know how you feel if you re little apprehensive about offering your gold jewelry for your minimal more cash so i am gonna share what i found with regards to the process of selling gold jewellery for some revenue;fear
14921;i start to feel unsure;fear
14926;i resorted to yesterday the post peak day of illness when i was still housebound but feeling agitated and peckish for brew a href http pics;fear
14929;i feel helpless and depending on the people closest to you;fear
14938;i began to feel agitated slightly dizzy amp very hungry;fear
14941;i feel like an idiot for looking a bunch of keys that weren t there and i m getting frantic about nick not letting me in for forgetting my keys;fear
14958;i feel vulnerable as i did very much yesterday i cant say i felt a strong sense of self worth but maybe according to brown i could get better at accepting those vulnerable imperfect aspects of myself;fear
14960;i get the feeling the oilers are hesitant to count on him again after he missed so much time a year ago;fear
14981;i feel uncertain about;fear
14997;ive started to delve deep into myself and evaluate everything that has made me feel insecure or unworthy;fear
14998;i was also feeling anxious around some of the people sitting in the waiting area;fear
15010;ive been feeling immensely overwhelmed;fear
15015;i think even as christians our trust and assurance in the lord is weak when we feel the most helpless;fear
15024;i think that however nice these people are they make you feel paranoid that you are doing something wrong;fear
15035;i feel paranoid like we just stepped into a private club where everyone knows each other and we are standing out like nudists at a suit convention;fear
15058;ive grown as a mother and treasure my role in this family now whereas i used to second guess myself a lot and feel very unsure of my maternal skills;fear
15059;i feel hesitant to tell them the truth about leaving the house to get the toy;fear
15067;i take the offense that is most frightening to me when i am feeling the most vulnerable in close relationships with others and i draw that offense and all my frightful vulnerability into the love of god into the mercy seat that fills me full;fear
15091;i woke up feeling distraught;fear
15096;i want to stop taking it one day but also feel terrified that lots of feelings of anxiety panic will come flooding back;fear
15102;i do find myself feeling anxious seeing what everyone else is doing and feeling that i am not up to part with my peers and or i am stagnate;fear
15106;i began to kiss her again she slowly started lifting her head and feel suspicious;fear
15108;i created my how to paint an owl e course with the intention of sharing the simple shape templates that i use to start my own owls so that others could easily create their own and not feel afraid to start on a blank canvas;fear
15112;i feel distraught as ever;fear
15123;i was feeling really frantic i knew i had to find james there too;fear
15142;im feeling so doubtful today;fear
15147;i hope to god it is a false reading because i feel so unprotected without him;fear
15149;i wake up always feeling anxious not knowing why;fear
15158;i realised i only hate people because i feel threatened by them;fear
15161;i feel anxious and worry just in case i dont understand the customers problems;fear
15164;i feel tortured being a person because no one in the world even think im somebody i wish there will be somebody out there wishing is just a waste of time though i dream too for somebody but its just the same tortured;fear
15165;i almost feel confused and out of character when i honestly say actually things are going pretty well;fear
15169;i am not a regular member of this group meaning that i do not follow whats going on very often and also i feel a bit shy in budding in when i do not have much to say but today i have a request for you people;fear
15178;i seriously hate one subject to death but now i feel reluctant to drop it;fear
15181;i understand that you re feeling anxious;fear
15182;i understand that but its so nice not to feel like the weird one;fear
15192;i hope i would be able to understand and not make my friend feel pressured into doing anything they did not want to do;fear
15200;i always conceal my real true feelings because im afraid of being venerable and taking advantage of because well that happened before and it really destroyed me;fear
15214;i love feeling like i am truly making a difference in students lives although sometimes i am unsure;fear
15216;im also feeling more shaky in my confidence in my faith but at the same time i feel like im growing spiritually a lot and also growing a lot in my understanding of the world around me;fear
15236;i don t feel so nervous doing new things anymore i have more of an this is what i have to do and i will do it type of attitude rather than an i really hope i dont screw up type of attitude;fear
